Date,Time,Temperature,Humidity,Light,DateTime
2018/10/12,11:00:50,71.5,54.5,880.8,20181012110050
2018/10/12,11:00:52,74.6,54.8,866.9,20181012110052
2018/10/12,11:00:54,77.5,54.9,849.9,20181012110054
2018/10/12,11:00:56,80.0,54.8,830.8,20181012110056
2018/10/12,11:00:58,82.1,54.5,810.4,20181012110058
2018/10/12,11:01:00,83.7,54.0,789.4,20181012110100
2018/10/12,11:01:02,84.6,53.3,769.0,20181012110102
2018/10/12,11:01:04,84.9,52.4,749.9,20181012110104
2018/10/12,11:01:06,84.6,51.5,733.0,20181012110106
2018/10/12,11:01:08,83.6,50.5,719.0,20181012110108
2018/10/12,11:01:10,82.1,49.4,708.5,20181012110110
2018/10/12,11:01:12,80.0,48.4,702.1,20181012110112
2018/10/12,11:01:14,77.4,47.4,700.0,20181012110114
2018/10/12,11:01:16,74.6,46.6,702.2,20181012110116
2018/10/12,11:01:18,71.5,45.9,708.7,20181012110118
2018/10/12,11:01:20,68.4,45.4,719.2,20181012110120
2018/10/12,11:01:22,65.3,45.1,733.2,20181012110122
2018/10/12,11:01:24,62.4,45.0,750.1,20181012110124
2018/10/12,11:01:26,59.9,45.1,769.3,20181012110126
2018/10/12,11:01:28,57.8,45.4,789.7,20181012110128
2018/10/12,11:01:30,56.2,45.9,810.6,20181012110130
2018/10/12,11:01:32,55.3,46.6,831.1,20181012110132
2018/10/12,11:01:34,55.0,47.5,850.2,20181012110134
2018/10/12,11:01:36,55.3,48.4,867.1,20181012110136
2018/10/12,11:01:38,56.3,49.4,881.0,20181012110138
2018/10/12,11:01:40,57.8,50.5,891.4,20181012110140
2018/10/12,11:01:42,59.9,51.5,897.8,20181012110142
2018/10/12,11:01:44,62.5,52.5,899.9,20181012110144
2018/10/12,11:01:46,65.4,53.3,897.7,20181012110146
2018/10/12,11:01:48,68.4,54.0,891.2,20181012110148
2018/10/12,11:01:50,71.6,54.5,880.6,20181012110150
2018/10/12,11:01:52,74.6,54.8,866.6,20181012110152
2018/10/12,11:01:54,77.5,54.9,849.6,20181012110154
2018/10/12,11:01:56,80.0,54.8,830.5,20181012110156
2018/10/12,11:01:58,82.1,54.5,810.0,20181012110158
2018/10/12,11:02:00,83.7,54.0,789.1,20181012110200
2018/10/12,11:02:02,84.6,53.3,768.6,20181012110202
2018/10/12,11:02:04,84.9,52.4,749.6,20181012110204
2018/10/12,11:02:06,84.6,51.5,732.7,20181012110206
2018/10/12,11:02:08,83.6,50.4,718.8,20181012110208
2018/10/12,11:02:10,82.0,49.4,708.4,20181012110210
2018/10/12,11:02:12,79.9,48.4,702.0,20181012110212
2018/10/12,11:02:14,77.4,47.4,700.0,20181012110214
2018/10/12,11:02:16,74.5,46.6,702.2,20181012110216
2018/10/12,11:02:18,71.4,45.9,708.8,20181012110218
2018/10/12,11:02:20,68.3,45.4,719.4,20181012110220
2018/10/12,11:02:22,65.2,45.1,733.4,20181012110222
2018/10/12,11:02:24,62.4,45.0,750.4,20181012110224
2018/10/12,11:02:26,59.9,45.1,769.6,20181012110226
2018/10/12,11:02:28,57.8,45.4,790.1,20181012110228
2018/10/12,11:02:30,56.2,45.9,811.0,20181012110230
2018/10/12,11:02:32,55.3,46.6,831.4,20181012110232
2018/10/12,11:02:34,55.0,47.5,850.5,20181012110234
2018/10/12,11:02:36,55.3,48.4,867.3,20181012110236
2018/10/12,11:02:38,56.3,49.5,881.2,20181012110238
2018/10/12,11:02:40,57.9,50.5,891.6,20181012110240
2018/10/12,11:02:42,60.0,51.5,897.9,20181012110242
2018/10/12,11:02:44,62.5,52.5,899.9,20181012110244
2018/10/12,11:02:46,65.4,53.3,897.6,20181012110246
2018/10/12,11:02:48,68.5,54.0,891.0,20181012110248
2018/10/12,11:02:50,71.6,54.5,880.4,20181012110250
2018/10/12,11:02:52,74.7,54.8,866.3,20181012110252
2018/10/12,11:02:54,77.5,54.9,849.3,20181012110254
2018/10/12,11:02:56,80.1,54.8,830.1,20181012110256
2018/10/12,11:02:58,82.2,54.5,809.7,20181012110258
2018/10/12,11:03:00,83.7,54.0,788.7,20181012110300
2018/10/12,11:03:02,84.6,53.3,768.3,20181012110302
2018/10/12,11:03:04,84.9,52.4,749.3,20181012110304
2018/10/12,11:03:06,84.6,51.5,732.4,20181012110306
2018/10/12,11:03:08,83.6,50.4,718.6,20181012110308
2018/10/12,11:03:10,82.0,49.4,708.3,20181012110310
2018/10/12,11:03:12,79.9,48.4,702.0,20181012110312
2018/10/12,11:03:14,77.3,47.4,700.0,20181012110314
2018/10/12,11:03:16,74.5,46.6,702.3,20181012110316
2018/10/12,11:03:18,71.4,45.9,709.0,20181012110318
2018/10/12,11:03:20,68.3,45.4,719.6,20181012110320
2018/10/12,11:03:22,65.2,45.1,733.7,20181012110322
2018/10/12,11:03:24,62.3,45.0,750.7,20181012110324
2018/10/12,11:03:26,59.8,45.1,769.9,20181012110326
2018/10/12,11:03:28,57.7,45.4,790.4,20181012110328
2018/10/12,11:03:30,56.2,45.9,811.3,20181012110330
2018/10/12,11:03:32,55.2,46.6,831.8,20181012110332
2018/10/12,11:03:34,55.0,47.5,850.8,20181012110334
2018/10/12,11:03:36,55.3,48.5,867.6,20181012110336
2018/10/12,11:03:38,56.3,49.5,881.4,20181012110338
2018/10/12,11:03:40,57.9,50.5,891.7,20181012110340
2018/10/12,11:03:42,60.0,51.5,898.0,20181012110342
2018/10/12,11:03:44,62.6,52.5,899.9,20181012110344
2018/10/12,11:03:46,65.5,53.3,897.5,20181012110346
2018/10/12,11:03:48,68.5,54.0,890.9,20181012110348
2018/10/12,11:03:50,71.7,54.5,880.2,20181012110350
2018/10/12,11:03:52,74.7,54.9,866.1,20181012110352
2018/10/12,11:03:54,77.6,54.9,849.0,20181012110354
2018/10/12,11:03:56,80.1,54.8,829.8,20181012110356
2018/10/12,11:03:58,82.2,54.5,809.3,20181012110358
2018/10/12,11:04:00,83.7,54.0,788.4,20181012110400
2018/10/12,11:04:02,84.7,53.3,768.0,20181012110402
2018/10/12,11:04:04,84.9,52.4,749.0,20181012110404
2018/10/12,11:04:06,84.6,51.4,732.2,20181012110406
2018/10/12,11:04:08,83.6,50.4,718.4,20181012110408
2018/10/12,11:04:10,82.0,49.4,708.1,20181012110410
2018/10/12,11:04:12,79.9,48.3,701.9,20181012110412
2018/10/12,11:04:14,77.3,47.4,700.0,20181012110414
2018/10/12,11:04:16,74.4,46.6,702.4,20181012110416
2018/10/12,11:04:18,71.3,45.9,709.1,20181012110418
2018/10/12,11:04:20,68.2,45.4,719.8,20181012110420
2018/10/12,11:04:22,65.1,45.0,734.0,20181012110422
2018/10/12,11:04:24,62.3,45.0,751.0,20181012110424
2018/10/12,11:04:26,59.8,45.1,770.3,20181012110426
2018/10/12,11:04:28,57.7,45.4,790.8,20181012110428
2018/10/12,11:04:30,56.2,45.9,811.7,20181012110430
2018/10/12,11:04:32,55.2,46.7,832.1,20181012110432
2018/10/12,11:04:34,55.0,47.5,851.1,20181012110434
2018/10/12,11:04:36,55.3,48.5,867.8,20181012110436
2018/10/12,11:04:38,56.3,49.5,881.6,20181012110438
2018/10/12,11:04:40,57.9,50.5,891.8,20181012110440
2018/10/12,11:04:42,60.1,51.6,898.0,20181012110442
2018/10/12,11:04:44,62.6,52.5,899.9,20181012110444
2018/10/12,11:04:46,65.5,53.3,897.5,20181012110446
2018/10/12,11:04:48,68.6,54.0,890.7,20181012110448
2018/10/12,11:04:50,71.7,54.5,880.0,20181012110450
2018/10/12,11:04:52,74.8,54.9,865.8,20181012110452
2018/10/12,11:04:54,77.6,54.9,848.7,20181012110454
2018/10/12,11:04:56,80.1,54.8,829.5,20181012110456
2018/10/12,11:04:58,82.2,54.5,809.0,20181012110458
2018/10/12,11:05:00,83.7,54.0,788.0,20181012110500
2018/10/12,11:05:02,84.7,53.2,767.7,20181012110502
2018/10/12,11:05:04,84.9,52.4,748.7,20181012110504
2018/10/12,11:05:06,84.6,51.4,731.9,20181012110506
2018/10/12,11:05:08,83.6,50.4,718.2,20181012110508
2018/10/12,11:05:10,81.9,49.4,708.0,20181012110510
2018/10/12,11:05:12,79.8,48.3,701.8,20181012110512
2018/10/12,11:05:14,77.2,47.4,700.0,20181012110514
2018/10/12,11:05:16,74.4,46.5,702.5,20181012110516
2018/10/12,11:05:18,71.3,45.9,709.2,20181012110518
2018/10/12,11:05:20,68.1,45.4,720.0,20181012110520
2018/10/12,11:05:22,65.1,45.0,734.2,20181012110522
2018/10/12,11:05:24,62.2,45.0,751.3,20181012110524
2018/10/12,11:05:26,59.7,45.1,770.6,20181012110526
2018/10/12,11:05:28,57.7,45.4,791.1,20181012110528
2018/10/12,11:05:30,56.1,46.0,812.0,20181012110530
2018/10/12,11:05:32,55.2,46.7,832.4,20181012110532
2018/10/12,11:05:34,55.0,47.5,851.4,20181012110534
2018/10/12,11:05:36,55.3,48.5,868.1,20181012110536
2018/10/12,11:05:38,56.4,49.5,881.8,20181012110538
2018/10/12,11:05:40,58.0,50.6,892.0,20181012110540
2018/10/12,11:05:42,60.1,51.6,898.1,20181012110542
2018/10/12,11:05:44,62.7,52.5,899.9,20181012110544
2018/10/12,11:05:46,65.6,53.4,897.4,20181012110546
2018/10/12,11:05:48,68.6,54.0,890.6,20181012110548
2018/10/12,11:05:50,71.8,54.6,879.8,20181012110550
2018/10/12,11:05:52,74.8,54.9,865.5,20181012110552
2018/10/12,11:05:54,77.7,54.9,848.4,20181012110554
2018/10/12,11:05:56,80.2,54.8,829.1,20181012110556
2018/10/12,11:05:58,82.2,54.5,808.6,20181012110558
2018/10/12,11:06:00,83.8,53.9,787.7,20181012110600
2018/10/12,11:06:02,84.7,53.2,767.3,20181012110602
2018/10/12,11:06:04,84.9,52.4,748.4,20181012110604
2018/10/12,11:06:06,84.6,51.4,731.7,20181012110606
2018/10/12,11:06:08,83.5,50.4,718.0,20181012110608
2018/10/12,11:06:10,81.9,49.3,707.9,20181012110610
2018/10/12,11:06:12,79.8,48.3,701.8,20181012110612
2018/10/12,11:06:14,77.2,47.4,700.0,20181012110614
2018/10/12,11:06:16,74.3,46.5,702.5,20181012110616
2018/10/12,11:06:18,71.2,45.8,709.4,20181012110618
2018/10/12,11:06:20,68.1,45.3,720.2,20181012110620
2018/10/12,11:06:22,65.0,45.0,734.5,20181012110622
2018/10/12,11:06:24,62.2,45.0,751.6,20181012110624
2018/10/12,11:06:26,59.7,45.1,770.9,20181012110626
2018/10/12,11:06:28,57.6,45.4,791.5,20181012110628
2018/10/12,11:06:30,56.1,46.0,812.4,20181012110630
2018/10/12,11:06:32,55.2,46.7,832.7,20181012110632
2018/10/12,11:06:34,55.0,47.5,851.7,20181012110634
2018/10/12,11:06:36,55.3,48.5,868.4,20181012110636
2018/10/12,11:06:38,56.4,49.5,882.0,20181012110638
2018/10/12,11:06:40,58.0,50.6,892.1,20181012110640
2018/10/12,11:06:42,60.1,51.6,898.2,20181012110642
2018/10/12,11:06:44,62.7,52.5,899.9,20181012110644
2018/10/12,11:06:46,65.6,53.4,897.3,20181012110646
2018/10/12,11:06:48,68.7,54.1,890.4,20181012110648
2018/10/12,11:06:50,71.8,54.6,879.6,20181012110650
2018/10/12,11:06:52,74.9,54.9,865.3,20181012110652
2018/10/12,11:06:54,77.7,54.9,848.1,20181012110654
2018/10/12,11:06:56,80.2,54.8,828.8,20181012110656
2018/10/12,11:06:58,82.3,54.5,808.3,20181012110658
2018/10/12,11:07:00,83.8,53.9,787.4,20181012110700
2018/10/12,11:07:02,84.7,53.2,767.0,20181012110702
2018/10/12,11:07:04,84.9,52.4,748.1,20181012110704
2018/10/12,11:07:06,84.6,51.4,731.4,20181012110706
2018/10/12,11:07:08,83.5,50.4,717.8,20181012110708
2018/10/12,11:07:10,81.9,49.3,707.7,20181012110710
2018/10/12,11:07:12,79.7,48.3,701.7,20181012110712
2018/10/12,11:07:14,77.2,47.4,700.0,20181012110714
2018/10/12,11:07:16,74.3,46.5,702.6,20181012110716
2018/10/12,11:07:18,71.2,45.8,709.5,20181012110718
2018/10/12,11:07:20,68.0,45.3,720.4,20181012110720
2018/10/12,11:07:22,65.0,45.0,734.8,20181012110722
2018/10/12,11:07:24,62.2,45.0,752.0,20181012110724
2018/10/12,11:07:26,59.7,45.1,771.3,20181012110726
2018/10/12,11:07:28,57.6,45.4,791.8,20181012110728
2018/10/12,11:07:30,56.1,46.0,812.7,20181012110730
2018/10/12,11:07:32,55.2,46.7,833.1,20181012110732
2018/10/12,11:07:34,55.0,47.6,852.0,20181012110734
2018/10/12,11:07:36,55.4,48.5,868.6,20181012110736
2018/10/12,11:07:38,56.4,49.5,882.2,20181012110738
2018/10/12,11:07:40,58.0,50.6,892.3,20181012110740
2018/10/12,11:07:42,60.2,51.6,898.2,20181012110742
2018/10/12,11:07:44,62.8,52.6,899.9,20181012110744
2018/10/12,11:07:46,65.7,53.4,897.2,20181012110746
2018/10/12,11:07:48,68.7,54.1,890.3,20181012110748
2018/10/12,11:07:50,71.9,54.6,879.4,20181012110750
2018/10/12,11:07:52,74.9,54.9,865.0,20181012110752
2018/10/12,11:07:54,77.8,54.9,847.8,20181012110754
2018/10/12,11:07:56,80.3,54.8,828.5,20181012110756
2018/10/12,11:07:58,82.3,54.5,807.9,20181012110758
2018/10/12,11:08:00,83.8,53.9,787.0,20181012110800
2018/10/12,11:08:02,84.7,53.2,766.7,20181012110802
2018/10/12,11:08:04,84.9,52.3,747.8,20181012110804
2018/10/12,11:08:06,84.5,51.4,731.2,20181012110806
2018/10/12,11:08:08,83.5,50.3,717.6,20181012110808
2018/10/12,11:08:10,81.9,49.3,707.6,20181012110810
2018/10/12,11:08:12,79.7,48.3,701.6,20181012110812
2018/10/12,11:08:14,77.1,47.3,700.0,20181012110814
2018/10/12,11:08:16,74.2,46.5,702.7,20181012110816
2018/10/12,11:08:18,71.1,45.8,709.7,20181012110818
2018/10/12,11:08:20,68.0,45.3,720.6,20181012110820
2018/10/12,11:08:22,64.9,45.0,735.0,20181012110822
2018/10/12,11:08:24,62.1,45.0,752.3,20181012110824
2018/10/12,11:08:26,59.6,45.1,771.6,20181012110826
2018/10/12,11:08:28,57.6,45.4,792.2,20181012110828
2018/10/12,11:08:30,56.1,46.0,813.1,20181012110830
2018/10/12,11:08:32,55.2,46.7,833.4,20181012110832
2018/10/12,11:08:34,55.0,47.6,852.3,20181012110834
2018/10/12,11:08:36,55.4,48.5,868.9,20181012110836
2018/10/12,11:08:38,56.4,49.6,882.4,20181012110838
2018/10/12,11:08:40,58.1,50.6,892.4,20181012110840
2018/10/12,11:08:42,60.2,51.6,898.3,20181012110842
2018/10/12,11:08:44,62.8,52.6,899.9,20181012110844
2018/10/12,11:08:46,65.7,53.4,897.1,20181012110846
2018/10/12,11:08:48,68.8,54.1,890.1,20181012110848
2018/10/12,11:08:50,71.9,54.6,879.2,20181012110850
2018/10/12,11:08:52,75.0,54.9,864.7,20181012110852
2018/10/12,11:08:54,77.8,54.9,847.5,20181012110854
2018/10/12,11:08:56,80.3,54.8,828.1,20181012110856
2018/10/12,11:08:58,82.3,54.5,807.6,20181012110858
2018/10/12,11:09:00,83.8,53.9,786.7,20181012110900
2018/10/12,11:09:02,84.7,53.2,766.3,20181012110902
2018/10/12,11:09:04,84.9,52.3,747.5,20181012110904
2018/10/12,11:09:06,84.5,51.4,730.9,20181012110906
2018/10/12,11:09:08,83.5,50.3,717.4,20181012110908
2018/10/12,11:09:10,81.8,49.3,707.4,20181012110910
2018/10/12,11:09:12,79.7,48.3,701.6,20181012110912
2018/10/12,11:09:14,77.1,47.3,700.0,20181012110914
2018/10/12,11:09:16,74.2,46.5,702.8,20181012110916
2018/10/12,11:09:18,71.1,45.8,709.8,20181012110918
2018/10/12,11:09:20,67.9,45.3,720.8,20181012110920
2018/10/12,11:09:22,64.9,45.0,735.3,20181012110922
2018/10/12,11:09:24,62.1,45.0,752.6,20181012110924
2018/10/12,11:09:26,59.6,45.1,771.9,20181012110926
2018/10/12,11:09:28,57.6,45.4,792.5,20181012110928
2018/10/12,11:09:30,56.1,46.0,813.4,20181012110930
2018/10/12,11:09:32,55.2,46.7,833.7,20181012110932
2018/10/12,11:09:34,55.0,47.6,852.6,20181012110934
2018/10/12,11:09:36,55.4,48.6,869.1,20181012110936
2018/10/12,11:09:38,56.4,49.6,882.6,20181012110938
2018/10/12,11:09:40,58.1,50.6,892.5,20181012110940
2018/10/12,11:09:42,60.3,51.6,898.4,20181012110942
2018/10/12,11:09:44,62.9,52.6,899.9,20181012110944
2018/10/12,11:09:46,65.8,53.4,897.1,20181012110946
2018/10/12,11:09:48,68.9,54.1,890.0,20181012110948
2018/10/12,11:09:50,72.0,54.6,879.0,20181012110950
2018/10/12,11:09:52,75.0,54.9,864.5,20181012110952
2018/10/12,11:09:54,77.9,54.9,847.2,20181012110954
2018/10/12,11:09:56,80.3,54.8,827.8,20181012110956
2018/10/12,11:09:58,82.4,54.5,807.2,20181012110958
2018/10/12,11:10:00,83.8,53.9,786.3,20181012111000
2018/10/12,11:10:02,84.7,53.2,766.0,20181012111002
2018/10/12,11:10:04,84.9,52.3,747.2,20181012111004
2018/10/12,11:10:06,84.5,51.3,730.7,20181012111006
2018/10/12,11:10:08,83.4,50.3,717.2,20181012111008
2018/10/12,11:10:10,81.8,49.3,707.3,20181012111010
2018/10/12,11:10:12,79.6,48.2,701.5,20181012111012
2018/10/12,11:10:14,77.0,47.3,700.0,20181012111014
2018/10/12,11:10:16,74.1,46.5,702.9,20181012111016
2018/10/12,11:10:18,71.0,45.8,710.0,20181012111018
2018/10/12,11:10:20,67.9,45.3,721.0,20181012111020
2018/10/12,11:10:22,64.8,45.0,735.6,20181012111022
2018/10/12,11:10:24,62.0,45.0,752.9,20181012111024
2018/10/12,11:10:26,59.5,45.1,772.3,20181012111026
2018/10/12,11:10:28,57.5,45.5,792.9,20181012111028
2018/10/12,11:10:30,56.0,46.0,813.8,20181012111030
2018/10/12,11:10:32,55.2,46.7,834.1,20181012111032
2018/10/12,11:10:34,55.0,47.6,852.9,20181012111034
2018/10/12,11:10:36,55.4,48.6,869.4,20181012111036
2018/10/12,11:10:38,56.5,49.6,882.8,20181012111038
2018/10/12,11:10:40,58.1,50.6,892.6,20181012111040
2018/10/12,11:10:42,60.3,51.7,898.4,20181012111042
2018/10/12,11:10:44,62.9,52.6,899.9,20181012111044
2018/10/12,11:10:46,65.8,53.4,897.0,20181012111046
2018/10/12,11:10:48,68.9,54.1,889.8,20181012111048
2018/10/12,11:10:50,72.0,54.6,878.7,20181012111050
2018/10/12,11:10:52,75.1,54.9,864.2,20181012111052
2018/10/12,11:10:54,77.9,54.9,846.9,20181012111054
2018/10/12,11:10:56,80.4,54.8,827.5,20181012111056
2018/10/12,11:10:58,82.4,54.4,806.9,20181012111058
2018/10/12,11:11:00,83.9,53.9,786.0,20181012111100
2018/10/12,11:11:02,84.7,53.2,765.7,20181012111102
2018/10/12,11:11:04,84.9,52.3,746.9,20181012111104
2018/10/12,11:11:06,84.5,51.3,730.4,20181012111106
2018/10/12,11:11:08,83.4,50.3,717.0,20181012111108
2018/10/12,11:11:10,81.8,49.2,707.2,20181012111110
2018/10/12,11:11:12,79.6,48.2,701.4,20181012111112
2018/10/12,11:11:14,77.0,47.3,700.0,20181012111114
2018/10/12,11:11:16,74.1,46.5,703.0,20181012111116
2018/10/12,11:11:18,71.0,45.8,710.1,20181012111118
2018/10/12,11:11:20,67.8,45.3,721.3,20181012111120
2018/10/12,11:11:22,64.8,45.0,735.8,20181012111122
2018/10/12,11:11:24,62.0,45.0,753.2,20181012111124
2018/10/12,11:11:26,59.5,45.1,772.6,20181012111126
2018/10/12,11:11:28,57.5,45.5,793.2,20181012111128
2018/10/12,11:11:30,56.0,46.0,814.1,20181012111130
2018/10/12,11:11:32,55.2,46.7,834.4,20181012111132
2018/10/12,11:11:34,55.0,47.6,853.2,20181012111134
2018/10/12,11:11:36,55.4,48.6,869.6,20181012111136
2018/10/12,11:11:38,56.5,49.6,883.0,20181012111138
2018/10/12,11:11:40,58.2,50.7,892.8,20181012111140
2018/10/12,11:11:42,60.3,51.7,898.5,20181012111142
2018/10/12,11:11:44,63.0,52.6,899.9,20181012111144
2018/10/12,11:11:46,65.9,53.4,896.9,20181012111146
2018/10/12,11:11:48,69.0,54.1,889.7,20181012111148
2018/10/12,11:11:50,72.1,54.6,878.5,20181012111150
2018/10/12,11:11:52,75.1,54.9,863.9,20181012111152
2018/10/12,11:11:54,77.9,54.9,846.6,20181012111154
2018/10/12,11:11:56,80.4,54.8,827.1,20181012111156
2018/10/12,11:11:58,82.4,54.4,806.5,20181012111158
2018/10/12,11:12:00,83.9,53.9,785.6,20181012111200
2018/10/12,11:12:02,84.7,53.1,765.3,20181012111202
2018/10/12,11:12:04,84.9,52.3,746.6,20181012111204
2018/10/12,11:12:06,84.5,51.3,730.2,20181012111206
2018/10/12,11:12:08,83.4,50.3,716.8,20181012111208
2018/10/12,11:12:10,81.7,49.2,707.1,20181012111210
2018/10/12,11:12:12,79.5,48.2,701.4,20181012111212
2018/10/12,11:12:14,76.9,47.3,700.0,20181012111214
2018/10/12,11:12:16,74.0,46.5,703.0,20181012111216
2018/10/12,11:12:18,70.9,45.8,710.3,20181012111218
2018/10/12,11:12:20,67.8,45.3,721.5,20181012111220
2018/10/12,11:12:22,64.7,45.0,736.1,20181012111222
2018/10/12,11:12:24,61.9,45.0,753.5,20181012111224
2018/10/12,11:12:26,59.5,45.1,772.9,20181012111226
2018/10/12,11:12:28,57.5,45.5,793.6,20181012111228
2018/10/12,11:12:30,56.0,46.0,814.5,20181012111230
2018/10/12,11:12:32,55.2,46.8,834.7,20181012111232
2018/10/12,11:12:34,55.0,47.6,853.5,20181012111234
2018/10/12,11:12:36,55.4,48.6,869.9,20181012111236
2018/10/12,11:12:38,56.5,49.6,883.2,20181012111238
2018/10/12,11:12:40,58.2,50.7,892.9,20181012111240
2018/10/12,11:12:42,60.4,51.7,898.5,20181012111242
2018/10/12,11:12:44,63.0,52.6,899.9,20181012111244
2018/10/12,11:12:46,65.9,53.4,896.8,20181012111246
2018/10/12,11:12:48,69.0,54.1,889.5,20181012111248
2018/10/12,11:12:50,72.1,54.6,878.3,20181012111250
2018/10/12,11:12:52,75.2,54.9,863.7,20181012111252
2018/10/12,11:12:54,78.0,54.9,846.3,20181012111254
2018/10/12,11:12:56,80.4,54.8,826.8,20181012111256
2018/10/12,11:12:58,82.4,54.4,806.2,20181012111258
2018/10/12,11:13:00,83.9,53.9,785.3,20181012111300
2018/10/12,11:13:02,84.7,53.1,765.0,20181012111302
2018/10/12,11:13:04,84.9,52.3,746.3,20181012111304
2018/10/12,11:13:06,84.5,51.3,729.9,20181012111306
2018/10/12,11:13:08,83.4,50.3,716.6,20181012111308
2018/10/12,11:13:10,81.7,49.2,706.9,20181012111310
2018/10/12,11:13:12,79.5,48.2,701.3,20181012111312
2018/10/12,11:13:14,76.9,47.3,700.0,20181012111314
2018/10/12,11:13:16,74.0,46.4,703.1,20181012111316
2018/10/12,11:13:18,70.9,45.8,710.5,20181012111318
2018/10/12,11:13:20,67.7,45.3,721.7,20181012111320
2018/10/12,11:13:22,64.7,45.0,736.4,20181012111322
2018/10/12,11:13:24,61.9,45.0,753.8,20181012111324
2018/10/12,11:13:26,59.4,45.1,773.3,20181012111326
2018/10/12,11:13:28,57.4,45.5,793.9,20181012111328
2018/10/12,11:13:30,56.0,46.0,814.8,20181012111330
2018/10/12,11:13:32,55.2,46.8,835.0,20181012111332
2018/10/12,11:13:34,55.0,47.6,853.8,20181012111334
2018/10/12,11:13:36,55.4,48.6,870.1,20181012111336
2018/10/12,11:13:38,56.5,49.7,883.4,20181012111338
2018/10/12,11:13:40,58.2,50.7,893.0,20181012111340
2018/10/12,11:13:42,60.4,51.7,898.6,20181012111342
2018/10/12,11:13:44,63.0,52.6,899.8,20181012111344
2018/10/12,11:13:46,66.0,53.5,896.7,20181012111346
2018/10/12,11:13:48,69.1,54.1,889.4,20181012111348
2018/10/12,11:13:50,72.2,54.6,878.1,20181012111350
2018/10/12,11:13:52,75.2,54.9,863.4,20181012111352
2018/10/12,11:13:54,78.0,54.9,845.9,20181012111354
2018/10/12,11:13:56,80.5,54.8,826.5,20181012111356
2018/10/12,11:13:58,82.5,54.4,805.8,20181012111358
2018/10/12,11:14:00,83.9,53.9,784.9,20181012111400
2018/10/12,11:14:02,84.8,53.1,764.7,20181012111402
2018/10/12,11:14:04,84.9,52.2,746.0,20181012111404
2018/10/12,11:14:06,84.5,51.3,729.7,20181012111406
2018/10/12,11:14:08,83.4,50.2,716.4,20181012111408
2018/10/12,11:14:10,81.7,49.2,706.8,20181012111410
2018/10/12,11:14:12,79.5,48.2,701.3,20181012111412
2018/10/12,11:14:14,76.8,47.2,700.1,20181012111414
2018/10/12,11:14:16,73.9,46.4,703.2,20181012111416
2018/10/12,11:14:18,70.8,45.8,710.6,20181012111418
2018/10/12,11:14:20,67.7,45.3,721.9,20181012111420
2018/10/12,11:14:22,64.6,45.0,736.6,20181012111422
2018/10/12,11:14:24,61.8,45.0,754.1,20181012111424
2018/10/12,11:14:26,59.4,45.1,773.6,20181012111426
2018/10/12,11:14:28,57.4,45.5,794.2,20181012111428
2018/10/12,11:14:30,56.0,46.0,815.1,20181012111430
2018/10/12,11:14:32,55.1,46.8,835.4,20181012111432
2018/10/12,11:14:34,55.0,47.7,854.0,20181012111434
2018/10/12,11:14:36,55.4,48.6,870.4,20181012111436
2018/10/12,11:14:38,56.6,49.7,883.6,20181012111438
2018/10/12,11:14:40,58.3,50.7,893.2,20181012111440
2018/10/12,11:14:42,60.5,51.7,898.7,20181012111442
2018/10/12,11:14:44,63.1,52.7,899.8,20181012111444
2018/10/12,11:14:46,66.0,53.5,896.6,20181012111446
2018/10/12,11:14:48,69.1,54.1,889.2,20181012111448
2018/10/12,11:14:50,72.2,54.6,877.9,20181012111450
2018/10/12,11:14:52,75.3,54.9,863.1,20181012111452
2018/10/12,11:14:54,78.1,54.9,845.6,20181012111454
2018/10/12,11:14:56,80.5,54.8,826.1,20181012111456
2018/10/12,11:14:58,82.5,54.4,805.5,20181012111458
2018/10/12,11:15:00,83.9,53.8,784.6,20181012111500
2018/10/12,11:15:02,84.8,53.1,764.4,20181012111502
2018/10/12,11:15:04,84.9,52.2,745.7,20181012111504
2018/10/12,11:15:06,84.4,51.3,729.4,20181012111506
2018/10/12,11:15:08,83.3,50.2,716.2,20181012111508
2018/10/12,11:15:10,81.6,49.2,706.7,20181012111510
2018/10/12,11:15:12,79.4,48.2,701.2,20181012111512
2018/10/12,11:15:14,76.8,47.2,700.1,20181012111514
2018/10/12,11:15:16,73.9,46.4,703.3,20181012111516
2018/10/12,11:15:18,70.8,45.8,710.8,20181012111518
2018/10/12,11:15:20,67.6,45.3,722.1,20181012111520
2018/10/12,11:15:22,64.6,45.0,736.9,20181012111522
2018/10/12,11:15:24,61.8,45.0,754.4,20181012111524
2018/10/12,11:15:26,59.4,45.1,773.9,20181012111526
2018/10/12,11:15:28,57.4,45.5,794.6,20181012111528
2018/10/12,11:15:30,56.0,46.1,815.5,20181012111530
2018/10/12,11:15:32,55.1,46.8,835.7,20181012111532
2018/10/12,11:15:34,55.0,47.7,854.3,20181012111534
2018/10/12,11:15:36,55.5,48.7,870.6,20181012111536
2018/10/12,11:15:38,56.6,49.7,883.8,20181012111538
2018/10/12,11:15:40,58.3,50.7,893.3,20181012111540
2018/10/12,11:15:42,60.5,51.7,898.7,20181012111542
2018/10/12,11:15:44,63.1,52.7,899.8,20181012111544
2018/10/12,11:15:46,66.1,53.5,896.5,20181012111546
2018/10/12,11:15:48,69.2,54.1,889.1,20181012111548
